jantri_district,jantri_taluka,jantri_village,village_key,village_id,n_rows,n_surveys,match,tie,ircms_district,ircms_district_code,ircms_taluka,ircms_taluka_code,ircms_village_code,ircms_village_en,ircms_village_gu
ANAND,ANAND,ADAS,ADAS,1107,39,1483,exact,taluka,ANAND,15,Anand,04,035,Adas,અડાસ
ANAND,ANAND,AJARPURA,AJARPURA,1108,83,2082,exact,taluka,ANAND,15,Anand,04,004,Ajarpura,અજરપુરા
ANAND,ANAND,ANKLAVDI,ANKLAVDI,1109,20,367,exact,taluka,ANAND,15,Anand,04,034,Anklavdi,આંકલાવડી
ANAND,ANAND,BEDVA,BEDVA,1110,10,387,exact,taluka,ANAND,15,Anand,04,017,Bedva,બેડવા
ANAND,ANAND,CHIKHODRA,CHIKHODRA,1111,104,1730,exact,taluka,ANAND,15,Anand,04,011,Chikhodra,ચિખોદરા
ANAND,ANAND,GAMDI,GAMDI,1112,58,781,exact,taluka,ANAND,15,Anand,04,012,Gamdi,ગામડી
ANAND,ANAND,GANA,GANA,1113,18,481,exact,taluka,ANAND,15,Anand,04,028,Gana,ગાના
ANAND,ANAND,GOPALPURA,GOPALPURA,1114,12,183,exact,taluka,ANAND,15,Anand,04,031,Gopalpura,ગોપાલપુરા
ANAND,ANAND,HADGOOD,HADGOOD,1115,24,314,exact,taluka,ANAND,15,Anand,04,023,Hadgood,હાડગુડ
ANAND,ANAND,JAKHARIYA,JAKHARIYA,1116,7,213,exact,taluka,ANAND,15,Anand,04,032,Jakhariya,ઝાંખરીયા
ANAND,ANAND,JITODIYA,JITODIYA,1117,35,372,exact,taluka,ANAND,15,Anand,04,024,Jitodiya,જીટોડીયા
ANAND,ANAND,JOL,JOL,1118,64,1642,exact,taluka,ANAND,15,Anand,04,014,Jol,જોળ
ANAND,ANAND,KASOR,KASOR,1119,32,1951,exact,taluka,ANAND,15,Anand,04,003,Kasor,કાસોર
ANAND,ANAND,KHAMBHOLAJ,KHAMBHOLAJ,1120,11,1294,exact,taluka,ANAND,15,Anand,04,009,Khambholaj,ખંભોળજ
ANAND,ANAND,KHANDHALI,KHANDHALI,1121,48,305,exact,taluka,ANAND,15,Anand,04,039,Khandhali,ખાંધલી
ANAND,ANAND,KHANPUR,KHANPUR,1122,14,725,exact,taluka,ANAND,15,Anand,04,019,Khanpur,ખાનપુર
ANAND,ANAND,KHERDA,KHERDA,1123,6,212,exact,taluka,ANAND,15,Anand,04,020,Kherda,ખેરડા
ANAND,ANAND,KUNJRAO,KUNJRAO,1124,78,857,exact,taluka,ANAND,15,Anand,04,008,Kunjrao,કુંજરાવ
ANAND,ANAND,LAMBHVEL,LAMBHVEL,1125,19,635,exact,taluka,ANAND,15,Anand,04,013,Lambhvel,લાંભવેલ
ANAND,ANAND,MEGHVA GANA,MEGHVAGANA,1126,12,256,exact,taluka,ANAND,15,Anand,04,038,Meghva Gana,મે઼ઘવાગાના
ANAND,ANAND,MOGAR,MOGAR,1127,48,784,exact,taluka,ANAND,15,Anand,04,022,Mogar,મોગર
ANAND,ANAND,MOGARI,MOGARI,1128,38,1884,exact,taluka,ANAND,15,Anand,04,025,Mogari,મોગરી
ANAND,ANAND,NAPAD TALPAD,NAPADTALPAD,1129,27,850,exact,taluka,ANAND,15,Anand,04,040,Napad Talpad,નાપાડ તળપદ
ANAND,ANAND,NAPAD VANTO,NAPADVANTO,1130,70,694,exact,taluka,ANAND,15,Anand,04,036,Napad Vanto,નાપાડ વાંટા
ANAND,ANAND,NAVLI,NAVLI,1131,49,1024,exact,taluka,ANAND,15,Anand,04,029,Navli,નાવલી
ANAND,ANAND,RAHTALAV,RAHTALAV,1132,15,347,exact,taluka,ANAND,15,Anand,04,002,Rahtalav,રાહતલાવ
ANAND,ANAND,RAJUPURA,RAJUPURA,1133,8,161,exact,taluka,ANAND,15,Anand,04,042,Rajupura,રાજુપુરા
ANAND,ANAND,RAMNAGAR,RAMNAGAR,1134,2,386,exact,taluka,ANAND,15,Anand,04,033,Ramnagar,રામનગર
ANAND,ANAND,RASNOL,RASNOL,1135,24,1529,exact,taluka,ANAND,15,Anand,04,010,Rasnol,રાસનોલ
ANAND,ANAND,SAMARKHA,SAMARKHA,1136,150,1818,exact,taluka,ANAND,15,Anand,04,006,Samarkha,સામરખા
ANAND,ANAND,SANDESAR,SANDESAR,1137,23,2016,exact,taluka,ANAND,15,Anand,04,027,Sandesar,સંદેસર
ANAND,ANAND,SARSA,SARSA,1138,22,2529,exact,taluka,ANAND,15,Anand,04,018,Sarsa,સારસા
ANAND,ANAND,SUNDAN,SUNDAN,1139,8,728,exact,taluka,ANAND,15,Anand,04,041,Sundan,સુંદણ
ANAND,ANAND,TARNOL,TARNOL,1140,40,924,exact,taluka,ANAND,15,Anand,04,007,Tarnol,ત્રણોલ
ANAND,ANAND,VADOD,VADOD,1141,27,1121,exact,taluka,ANAND,15,Anand,04,030,Vadod,વડોદ
ANAND,ANAND,VAGHASI,VAGHASI,1142,48,481,exact,taluka,ANAND,15,Anand,04,016,Vaghasi,વઘાસી
ANAND,ANAND,VAHERAKHADI,VAHERAKHADI,1143,38,784,exact,taluka,ANAND,15,Anand,04,021,Vaherakhadi,વેરાખાડી
ANAND,ANAND,VALASAN,VALASAN,1144,39,902,exact,taluka,ANAND,15,Anand,04,026,Valasan,વલાસણ
ANAND,ANAND,VANS KHILIYA,VANSKHILIYA,1145,45,184,exact,taluka,ANAND,15,Anand,04,037,Vans Khiliya,વાંસખેલીયા
ANAND,ANAND,VASAD,VASAD,1146,83,1024,exact,taluka,ANAND,15,Anand,04,043,Vasad,વાસદ
ANAND,ANKLAV,AMBALI,AMBALI,1147,55,481,exact,taluka,ANAND,15,Anklav,08,001,Ambali,અંબાલી
ANAND,ANKLAV,AMBAV,AMBAV,1148,13,695,exact,taluka,ANAND,15,Anklav,08,002,Ambav,અંબાવ
ANAND,ANKLAV,AMROL,AMROL,1149,40,639,exact,taluka,ANAND,15,Anklav,08,003,Amrol,આમરોલ
ANAND,ANKLAV,ASARMA,ASARMA,1150,50,1051,exact,taluka,ANAND,15,Anklav,08,005,Asarma,આસરમા
ANAND,ANKLAV,ASODAR,ASODAR,1151,62,1499,exact,taluka,ANAND,15,Anklav,08,006,Asodar,આસોદર
ANAND,ANKLAV,BAMANGAM,BAMANGAM,1152,75,1668,exact,taluka,ANAND,15,Anklav,08,007,Bamangam,બામણગામ
ANAND,ANKLAV,BHANPURA,BHANPURA,1153,16,160,exact,taluka,ANAND,15,Anklav,08,008,Bhanpura,ભાણપુરા
ANAND,ANKLAV,BHETASI (TALPAD),BHETASITALPAD,1154,36,1574,exact,taluka,ANAND,15,Anklav,08,009,Bhetasi (Talpad),ભેટાસી (તલપદ)
ANAND,ANKLAV,BHETASI BA BHAG,BHETASIBABHAG,1155,18,410,exact,taluka,ANAND,15,Anklav,08,010,Bhetasi Ba Bhag,ભેટાસી (બા.ભાગ)
ANAND,ANKLAV,BHETASI VANTO,BHETASIVANTO,1156,53,1213,exact,taluka,ANAND,15,Anklav,08,011,Bhetasi Vanto,ભેટાસી વાંટા
ANAND,ANKLAV,BILPAD,BILPAD,1157,40,544,exact,taluka,ANAND,15,Anklav,08,012,Bilpad,બીલપાડ
ANAND,ANKLAV,CHAMARA,CHAMARA,1158,25,859,exact,taluka,ANAND,15,Anklav,08,013,Chamara,ચમારા
ANAND,ANKLAV,DEVAPURA,DEVAPURA,1159,34,773,exact,taluka,ANAND,15,Anklav,08,014,Devapura,દેવાપુરા
ANAND,ANKLAV,GAMBHIRA,GAMBHIRA,1160,48,3803,exact,taluka,ANAND,15,Anklav,08,015,Gambhira,ગંભીરા
ANAND,ANKLAV,HALDARI,HALDARI,1161,27,240,exact,taluka,ANAND,15,Anklav,08,016,Haldari,હલદરી
ANAND,ANKLAV,HATHIPURA,HATHIPURA,1162,35,433,exact,taluka,ANAND,15,Anklav,08,017,Hathipura,હઠીપુરા
ANAND,ANKLAV,JHILOD,JHILOD,1163,20,278,exact,taluka,ANAND,15,Anklav,08,018,Jhilod,જીલોડ
ANAND,ANKLAV,JOSHIKUVA,JOSHIKUVA,1164,48,831,exact,taluka,ANAND,15,Anklav,08,019,Joshikuva,જોષીકુવા
ANAND,ANKLAV,KANTHARIYA,KANTHARIYA,1165,36,693,exact,taluka,ANAND,15,Anklav,08,020,Kanthariya,કંથારીયા
ANAND,ANKLAV,KANVADI,KANVADI,1166,42,387,exact,taluka,ANAND,15,Anklav,08,021,Kanvadi,કહાનવાડી
ANAND,ANKLAV,KHADOL (HALDARI),KHADOLHALDARI,1167,47,1246,exact,taluka,ANAND,15,Anklav,08,022,Khadol (Haldari),ખડોલ (હલદરી)
ANAND,ANKLAV,KHADOL (UMETA),KHADOLUMETA,1168,22,366,exact,taluka,ANAND,15,Anklav,08,023,Khadol (Umeta),ખડોલ (ઉમેટા)
ANAND,ANKLAV,KOSINDRA,KOSINDRA,1169,83,837,exact,taluka,ANAND,15,Anklav,08,024,Kosindra,કોસીન્દ્રા
ANAND,ANKLAV,LALPURA,LALPURA,1170,18,431,exact,taluka,ANAND,15,Anklav,08,025,Lalpura,લાલપુરા
ANAND,ANKLAV,MANPURA,MANPURA,1171,10,154,exact,taluka,ANAND,15,Anklav,08,026,Manpura,માનપુરા
ANAND,ANKLAV,MUJKUVA,MUJKUVA,1172,35,345,exact,taluka,ANAND,15,Anklav,08,027,Mujkuva,મુજકુવા
ANAND,ANKLAV,NARPURA,NARPURA,1173,17,297,exact,taluka,ANAND,15,Anklav,08,028,Narpura,નારપુરા
ANAND,ANKLAV,NAVAKHAL,NAVAKHAL,1174,51,560,exact,taluka,ANAND,15,Anklav,08,029,Navakhal,નવાખલ
ANAND,ANKLAV,NAVAPURA,NAVAPURA,1175,27,400,exact,taluka,ANAND,15,Anklav,08,030,Navapura,નવાપુરા
ANAND,ANKLAV,SANKHYAD,SANKHYAD,1176,48,612,exact,taluka,ANAND,15,Anklav,08,031,Sankhyad,સંખ્યાડ
ANAND,ANKLAV,UMETA,UMETA,1177,46,468,exact,taluka,ANAND,15,Anklav,08,032,Umeta,ઉમેટા
ANAND,BORSAD,ALARSA,ALARSA,1178,15,976,exact,taluka,ANAND,15,Borsad,07,036,Alarsa,અલારસા
ANAND,BORSAD,AMIYAD,AMIYAD,1179,18,576,exact,taluka,ANAND,15,Borsad,07,045,Amiyad,અમીયાદ
ANAND,BORSAD,BADALPUR,BADALPUR,1180,18,329,exact,taluka,ANAND,15,Borsad,07,060,Badalpur,બદલપુર
ANAND,BORSAD,BANEJDA,BANEJDA,1181,4,236,exact,taluka,ANAND,15,Borsad,07,043,Banejda,બનેજડા
ANAND,BORSAD,BHADRAN,BHADRAN,1182,25,2750,exact,taluka,ANAND,15,Borsad,07,035,Bhadran,ભાદરણ
ANAND,BORSAD,BHADRANIYA,BHADRANIYA,1183,19,1576,exact,taluka,ANAND,15,Borsad,07,034,Bhadraniya,ભાદરણીયા
ANAND,BORSAD,BOCHASAN,BOCHASAN,1184,51,2484,exact,taluka,ANAND,15,Borsad,07,015,Bochasan,બોચાસણ
ANAND,BORSAD,BODAL,BODAL,1185,44,1637,exact,taluka,ANAND,15,Borsad,07,018,Bodal,બોદાલ
ANAND,BORSAD,CHUVA,CHUVA,1186,10,636,exact,taluka,ANAND,15,Borsad,07,024,Chuva,ચુવા
ANAND,BORSAD,DABHASI,DABHASI,1187,23,562,exact,taluka,ANAND,15,Borsad,07,016,Dabhasi,ડભાસી
ANAND,BORSAD,DAHEMI,DAHEMI,1188,6,963,exact,taluka,ANAND,15,Borsad,07,009,Dahemi,દહેમી
ANAND,BORSAD,DALI,DALI,1189,14,328,exact,taluka,ANAND,15,Borsad,07,058,Dali,ડાલી
ANAND,BORSAD,DAVOL,DAVOL,1190,34,1165,exact,taluka,ANAND,15,Borsad,07,017,Davol,દાવોલ
ANAND,BORSAD,DEDARDA,DEDARDA,1191,53,1209,exact,taluka,ANAND,15,Borsad,07,013,Dedarda,દેદરડા
ANAND,BORSAD,DHANAVASI,DHANAVASI,1192,2,577,exact,taluka,ANAND,15,Borsad,07,050,Dhanavasi,ધનાવશી
ANAND,BORSAD,DHOBIKUI,DHOBIKUI,1193,15,268,exact,taluka,ANAND,15,Borsad,07,005,Dhobikui,ધોબીકુઈ
ANAND,BORSAD,DHUNDAKUVA,DHUNDAKUVA,1194,7,260,exact,taluka,ANAND,15,Borsad,07,003,Dhundakuva,ઢુંઢાકુવા
ANAND,BORSAD,DIVEL,DIVEL,1195,15,407,exact,taluka,ANAND,15,Borsad,07,046,Divel,દિવેલ
ANAND,BORSAD,GAJANA,GAJANA,1196,29,408,exact,taluka,ANAND,15,Borsad,07,064,Gajana,ગાજણાં
ANAND,BORSAD,GOLEL,GOLEL,1197,13,277,exact,taluka,ANAND,15,Borsad,07,026,Golel,ગોરેલ
ANAND,BORSAD,GORVA,GORVA,1198,10,320,exact,taluka,ANAND,15,Borsad,07,055,Gorva,ગોરવા
ANAND,BORSAD,HARKHAPURA,HARKHAPURA,1199,5,217,exact,taluka,ANAND,15,Borsad,07,019,Harkhapura,હરખાપુરા
ANAND,BORSAD,JANTRAL,JANTRAL,1200,5,551,exact,taluka,ANAND,15,Borsad,07,042,Jantral,જંત્રાલ
ANAND,BORSAD,KALU,KALU,1201,9,465,exact,taluka,ANAND,15,Borsad,07,059,Kalu,કાલુ
ANAND,BORSAD,KANBHA,KANBHA,1202,23,688,exact,taluka,ANAND,15,Borsad,07,057,Kanbha,કણભા
ANAND,BORSAD,KANDHROTI,KANDHROTI,1203,9,629,exact,taluka,ANAND,15,Borsad,07,044,Kandhroti,કાંધરોટી
ANAND,BORSAD,KANKAPURA,KANKAPURA,1204,29,1726,exact,taluka,ANAND,15,Borsad,07,061,Kankapura,કંકાપુરા
ANAND,BORSAD,KASARI,KASARI,1205,9,304,exact,taluka,ANAND,15,Borsad,07,022,Kasari,કસારી
ANAND,BORSAD,KASUMBAD,KASUMBAD,1206,5,307,exact,taluka,ANAND,15,Borsad,07,010,Kasumbad,કસુંબાડ
ANAND,BORSAD,KATHANA,KATHANA,1207,34,754,exact,taluka,ANAND,15,Borsad,07,056,Kathana,કઠાણા
ANAND,BORSAD,KATHOL,KATHOL,1208,7,584,exact,taluka,ANAND,15,Borsad,07,047,Kathol,કઠોલ
ANAND,BORSAD,KAVITHA,KAVITHA,1209,45,1927,exact,taluka,ANAND,15,Borsad,07,002,Kavitha,કાવીઠા
ANAND,BORSAD,KHANPUR,KHANPUR,1210,30,849,exact,taluka,ANAND,15,Borsad,07,029,Khanpur,ખાનપુર
ANAND,BORSAD,KHEDASA,KHEDASA,1211,22,561,exact,taluka,ANAND,15,Borsad,07,038,Khedasa,ખેડાસા
ANAND,BORSAD,KIHKHLOD,KIHKHLOD,1212,50,1100,exact,taluka,ANAND,15,Borsad,07,052,Kihkhlod,કિંખલોડ
ANAND,BORSAD,KOTHIYA KHAD,KOTHIYAKHAD,1213,17,361,exact,taluka,ANAND,15,Borsad,07,053,Kothiya khad,કોઠીયાખાડ
ANAND,BORSAD,MOTI SHERDI,MOTISHERDI,1214,11,377,exact,taluka,ANAND,15,Borsad,07,051,Moti Sherdi,મોટી શેરડી
ANAND,BORSAD,NAMAN,NAMAN,1215,12,574,exact,taluka,ANAND,15,Borsad,07,006,Naman,નામણ
ANAND,BORSAD,NANI SHERDI,NANISHERDI,1216,8,246,exact,taluka,ANAND,15,Borsad,07,054,Nani Sherdi,નાની શેરડી
ANAND,BORSAD,NAPA TALPAD,NAPATALPAD,1217,53,865,exact,taluka,ANAND,15,Borsad,07,008,Napa Talpad,નાપા તળપદ
ANAND,BORSAD,NAPA VANTO,NAPAVANTO,1218,19,745,exact,taluka,ANAND,15,Borsad,07,007,Napa Vanto,નાપા વાટાં
ANAND,BORSAD,NISARAYA,NISARAYA,1219,14,727,exact,taluka,ANAND,15,Borsad,07,020,Nisaraya,નીસરાયા
ANAND,BORSAD,PAMOL,PAMOL,1220,8,1322,exact,taluka,ANAND,15,Borsad,07,011,Pamol,પામોલ
ANAND,BORSAD,PIPLI,PIPLI,1221,19,482,exact,taluka,ANAND,15,Borsad,07,037,Pipli,પીપ઼ળી
ANAND,BORSAD,RANOLI,RANOLI,1222,10,556,exact,taluka,ANAND,15,Borsad,07,027,Ranoli,રણોલી
ANAND,BORSAD,RAS,RAS,1223,44,2370,exact,taluka,ANAND,15,Borsad,07,040,Ras,રાસ
ANAND,BORSAD,RUDEL,RUDEL,1224,43,1086,exact,taluka,ANAND,15,Borsad,07,023,Rudel,રુદેલ
ANAND,BORSAD,SAIJPUR,SAIJPUR,1225,15,1017,exact,taluka,ANAND,15,Borsad,07,030,Saijpur,સૈજપુર
ANAND,BORSAD,SALOL,SALOL,1226,31,1035,exact,taluka,ANAND,15,Borsad,07,063,Salol,સારોલ
ANAND,BORSAD,SANTOKPURA,SANTOKPURA,1227,14,231,exact,taluka,ANAND,15,Borsad,07,001,Santokpura,સંતોકપુરા
ANAND,BORSAD,SINGLAV,SINGLAV,1228,8,1056,exact,taluka,ANAND,15,Borsad,07,012,Singlav,સીંગલાવ
ANAND,BORSAD,SISVA,SISVA,1229,9,1829,exact,taluka,ANAND,15,Borsad,07,039,Sisva,સીસ્વા
ANAND,BORSAD,SUR KUVA,SURKUVA,1230,11,470,exact,taluka,ANAND,15,Borsad,07,004,Sur Kuva,સુરકુવા
ANAND,BORSAD,UMLAV,UMLAV,1231,15,374,exact,taluka,ANAND,15,Borsad,07,048,Umlav,ઉમલાવ
ANAND,BORSAD,UNELI,UNELI,1232,11,288,exact,taluka,ANAND,15,Borsad,07,025,Uneli,ઉનેલી
ANAND,BORSAD,VACHHIYEL,VACHHIYEL,1233,2,376,exact,taluka,ANAND,15,Borsad,07,033,Vachhiyel,વાછીયેલ
ANAND,BORSAD,VADELI,VADELI,1234,3,819,exact,taluka,ANAND,15,Borsad,07,032,Vadeli,વડેલી
ANAND,BORSAD,VAHERA,VAHERA,1235,26,1160,exact,taluka,ANAND,15,Borsad,07,014,Vahera,વહેરા
ANAND,BORSAD,VALVOD,VALVOD,1236,20,1378,exact,taluka,ANAND,15,Borsad,07,049,Valvod,વાલવોડ
ANAND,BORSAD,VASNA ( RAS),VASNARAS,1237,3,442,exact,taluka,ANAND,15,Borsad,07,041,Vasna ( Ras),વાસણા(રાસ)
ANAND,BORSAD,VASNA (BORSAD),VASNABORSAD,1238,43,1507,exact,taluka,ANAND,15,Borsad,07,021,Vasna (Borsad),વાસણા(બોરસદ)
ANAND,BORSAD,VIRSAD,VIRSAD,1239,23,1318,exact,taluka,ANAND,15,Borsad,07,028,Virsad,વિરસદ
ANAND,BORSAD,ZHAROLA,ZHAROLA,1240,17,2061,exact,taluka,ANAND,15,Borsad,07,031,Zharola,ઝારોલા
ANAND,KHAMBHAT,AKHOL,AKHOL,1241,32,1007,exact,taluka,ANAND,15,Khambhat,06,015,Akhol,આખોલ
ANAND,KHAMBHAT,BAMANVA,BAMANVA,1242,58,1135,exact,taluka,ANAND,15,Khambhat,06,039,Bamanva,બામણવા
ANAND,KHAMBHAT,BHAT TALAVADI,BHATTALAVADI,1243,6,173,exact,taluka,ANAND,15,Khambhat,06,018,Bhat Talavadi,ભાટ તલાવડી
ANAND,KHAMBHAT,BHIMTALAV,BHIMTALAV,1244,7,290,exact,taluka,ANAND,15,Khambhat,06,007,Bhimtalav,ભીમ તલાવ
ANAND,KHAMBHAT,BHUVEL,BHUVEL,1245,57,621,exact,taluka,ANAND,15,Khambhat,06,048,Bhuvel,ભુવેલ
ANAND,KHAMBHAT,CHHATARDI,CHHATARDI,1246,32,199,exact,taluka,ANAND,15,Khambhat,06,043,Chhatardi,છતરડી
ANAND,KHAMBHAT,DAHEDA,DAHEDA,1247,39,901,exact,taluka,ANAND,15,Khambhat,06,016,Daheda,દહેડા
ANAND,KHAMBHAT,Dhuvaran,DHUVARAN,1248,28,656,exact,taluka,ANAND,15,Khambhat,06,060,Dhuvaran,ધુવારણ
ANAND,KHAMBHAT,FINAV,FINAV,1249,9,1377,exact,taluka,ANAND,15,Khambhat,06,023,Finav,ફીણાવ
ANAND,KHAMBHAT,GOLANA,GOLANA,1250,205,3346,exact,taluka,ANAND,15,Khambhat,06,001,Golana,ગોલાણા
ANAND,KHAMBHAT,GUDEL,GUDEL,1251,27,827,exact,taluka,ANAND,15,Khambhat,06,008,Gudel,ગુડેલ
ANAND,KHAMBHAT,HARIPURA,HARIPURA,1252,53,700,exact,taluka,ANAND,15,Khambhat,06,059,Haripura,હરીપુરા
ANAND,KHAMBHAT,HARIYAN,HARIYAN,1253,14,750,exact,taluka,ANAND,15,Khambhat,06,020,Hariyan,હરીયાણ
ANAND,KHAMBHAT,HASANPURA,HASANPURA,1254,22,229,exact,taluka,ANAND,15,Khambhat,06,004,Hasanpura,હસનપુરા
ANAND,KHAMBHAT,JAHAJ,JAHAJ,1255,39,667,exact,taluka,ANAND,15,Khambhat,06,038,Jahaj,જહાજ
ANAND,KHAMBHAT,JALSAN,JALSAN,1256,22,1488,exact,taluka,ANAND,15,Khambhat,06,022,Jalsan,જલસણ
ANAND,KHAMBHAT,JALUNDH,JALUNDH,1257,49,2704,exact,taluka,ANAND,15,Khambhat,06,040,Jalundh,જલુંધ
ANAND,KHAMBHAT,JHALAPUR,JHALAPUR,1258,23,231,exact,taluka,ANAND,15,Khambhat,06,029,Jhalapur,ઝાલાપુર
ANAND,KHAMBHAT,JINAJ,JINAJ,1259,23,1247,exact,taluka,ANAND,15,Khambhat,06,006,Jinaj,જીણજ
ANAND,KHAMBHAT,KALAMSAR,KALAMSAR,1260,60,1266,exact,taluka,ANAND,15,Khambhat,06,051,Kalamsar,કલમસ઼ર
ANAND,KHAMBHAT,KALI TALAVADI,KALITALAVADI,1261,15,110,exact,taluka,ANAND,15,Khambhat,06,034,Kali Talavadi,કાળી તલાવડી
ANAND,KHAMBHAT,KANISA,KANISA,1262,26,1288,exact,taluka,ANAND,15,Khambhat,06,024,Kanisa,કાણીસા
ANAND,KHAMBHAT,KANSARI,KANSARI,1263,46,1497,exact,taluka,ANAND,15,Khambhat,06,045,Kansari,કંસારી
ANAND,KHAMBHAT,KANZAT,KANZAT,1264,20,621,exact,taluka,ANAND,15,Khambhat,06,021,Kanzat,કણઝટ
ANAND,KHAMBHAT,KHADODHI,KHADODHI,1265,48,781,exact,taluka,ANAND,15,Khambhat,06,058,Khadodhi,ખડોધી
ANAND,KHAMBHAT,KHATNAL,KHATNAL,1266,17,494,exact,taluka,ANAND,15,Khambhat,06,049,Khatnal,ખટનાલ
ANAND,KHAMBHAT,KODVA,KODVA,1267,12,207,exact,taluka,ANAND,15,Khambhat,06,026,Kodva,કોડવા
ANAND,KHAMBHAT,LUNEJ,LUNEJ,1268,43,395,exact,taluka,ANAND,15,Khambhat,06,031,Lunej,લુણેજ
ANAND,KHAMBHAT,MALASONI,MALASONI,1269,25,249,exact,taluka,ANAND,15,Khambhat,06,017,Malasoni,માલાસોની
ANAND,KHAMBHAT,MALU,MALU,1270,11,441,exact,taluka,ANAND,15,Khambhat,06,019,Malu,માલુ
ANAND,KHAMBHAT,METPUR,METPUR,1271,25,238,exact,taluka,ANAND,15,Khambhat,06,056,Metpur,મેતપુર
ANAND,KHAMBHAT,MITLI,MITLI,1272,118,1434,exact,taluka,ANAND,15,Khambhat,06,002,Mitli,મીતલી
ANAND,KHAMBHAT,MOTIPURA,MOTIPURA,1273,31,380,exact,taluka,ANAND,15,Khambhat,06,027,Motipura,મોતીપુરા
ANAND,KHAMBHAT,NAGRA,NAGRA,1274,72,1614,exact,taluka,ANAND,15,Khambhat,06,033,Nagra,નગરા
ANAND,KHAMBHAT,NANA KALODRA,NANAKALODRA,1275,27,263,exact,taluka,ANAND,15,Khambhat,06,046,Nana Kalodra,નાના કલોદરા
ANAND,KHAMBHAT,NANDELI,NANDELI,1276,7,224,exact,taluka,ANAND,15,Khambhat,06,037,Nandeli,નંદેલી
ANAND,KHAMBHAT,NAVAGAM BARA,NAVAGAMBARA,1277,30,251,exact,taluka,ANAND,15,Khambhat,06,014,Navagam Bara,નવાગામ બારા
ANAND,KHAMBHAT,NAVAGAM VANTA,NAVAGAMVANTA,1278,8,230,exact,taluka,ANAND,15,Khambhat,06,028,Navagam Vanta,નવાગામ વાંટા
ANAND,KHAMBHAT,NEJA,NEJA,1279,66,611,exact,taluka,ANAND,15,Khambhat,06,044,Neja,નેજા
ANAND,KHAMBHAT,PALDI,PALDI,1280,26,146,exact,taluka,ANAND,15,Khambhat,06,030,Paldi,પાલડી
ANAND,KHAMBHAT,PANDAD,PANDAD,1281,57,1437,exact,taluka,ANAND,15,Khambhat,06,010,Pandad,પાંદડ
ANAND,KHAMBHAT,PIPLOI,PIPLOI,1282,19,2531,exact,taluka,ANAND,15,Khambhat,06,036,Piploi,પીપળોઈ
ANAND,KHAMBHAT,POPAT VAV,POPATVAV,1283,13,177,exact,taluka,ANAND,15,Khambhat,06,042,Popat Vav,પોપટ વાવ
ANAND,KHAMBHAT,RAJPUR,RAJPUR,1284,10,102,exact,taluka,ANAND,15,Khambhat,06,057,Rajpur,રાજપુર
ANAND,KHAMBHAT,RALAJ,RALAJ,1285,56,915,exact,taluka,ANAND,15,Khambhat,06,053,Ralaj,રાલજ
ANAND,KHAMBHAT,RANGPUR,RANGPUR,1286,31,452,exact,taluka,ANAND,15,Khambhat,06,005,Rangpur,રંગપુર
ANAND,KHAMBHAT,ROHNI,ROHNI,1287,106,933,exact,taluka,ANAND,15,Khambhat,06,003,Rohni,રોહણી
ANAND,KHAMBHAT,SAYAMA,SAYAMA,1288,23,1167,exact,taluka,ANAND,15,Khambhat,06,025,Sayama,સાયમા
ANAND,KHAMBHAT,SHAKARPUR,SHAKARPUR,1289,31,3100,exact,taluka,ANAND,15,Khambhat,06,055,Shakarpur,શક્કરપુર
ANAND,KHAMBHAT,SOKHADA,SOKHADA,1290,36,318,exact,taluka,ANAND,15,Khambhat,06,032,Sokhada,સોખડા
ANAND,KHAMBHAT,TAMSA,TAMSA,1291,31,486,exact,taluka,ANAND,15,Khambhat,06,009,Tamsa,તામસા
ANAND,KHAMBHAT,TARAKPUR,TARAKPUR,1292,20,380,exact,taluka,ANAND,15,Khambhat,06,011,Tarakpur,તરકપુર
ANAND,KHAMBHAT,TIMBA,TIMBA,1293,32,685,exact,taluka,ANAND,15,Khambhat,06,035,Timba,ટીંબા
ANAND,KHAMBHAT,UNDEL,UNDEL,1294,107,2076,exact,taluka,ANAND,15,Khambhat,06,047,Undel,ઉંદેલ
ANAND,KHAMBHAT,VADGAM,VADGAM,1295,71,1695,exact,taluka,ANAND,15,Khambhat,06,012,Vadgam,વડગામ
ANAND,KHAMBHAT,VADOLA,VADOLA,1296,22,269,exact,taluka,ANAND,15,Khambhat,06,041,Vadola,વાડોલા
ANAND,KHAMBHAT,VAINAJ,VAINAJ,1297,18,639,exact,taluka,ANAND,15,Khambhat,06,013,Vainaj,વૈણજ
ANAND,KHAMBHAT,VASNA,VASNA,1298,21,378,exact,taluka,ANAND,15,Khambhat,06,054,Vasna,વાસણા
ANAND,KHAMBHAT,VATADRA,VATADRA,1299,65,1330,exact,taluka,ANAND,15,Khambhat,06,050,Vatadra,વટાદરા
ANAND,KHAMBHAT,VATRA,VATRA,1300,26,399,exact,taluka,ANAND,15,Khambhat,06,052,Vatra,વત્રા
ANAND,PETLAD,AGAS,AGAS,1301,9,1223,exact,taluka,ANAND,15,Petlad,05,001,Agas,અગાસ
ANAND,PETLAD,AMOD,AMOD,1302,75,1795,exact,taluka,ANAND,15,Petlad,05,002,Amod,આમોદ
ANAND,PETLAD,ARDI,ARDI,1303,21,1089,exact,taluka,ANAND,15,Petlad,05,003,Ardi,અરડી
