district,taluka,village,village_key,n_rows,n_surveys
AHMEDABAD,SANAND,MATODA,MATODA,24,918
AHMEDABAD,SANAND,MELASANA,MELASANA,17,595
AHMEDABAD,SANAND,MODASAR,MODASAR,20,1575
AHMEDABAD,SANAND,MORAIYA,MORAIYA,47,492
AHMEDABAD,SANAND,MOTI DEVTI,MOTIDEVTI,47,526
AHMEDABAD,SANAND,NANI DEVTI,NANIDEVTI,35,365
AHMEDABAD,SANAND,NARANPURA,NARANPURA,22,151
AHMEDABAD,SANAND,NAVAPURA,NAVAPURA,11,287
AHMEDABAD,SANAND,NIDHRAD,NIDHRAD,49,831
AHMEDABAD,SANAND,PALWADA,PALWADA,16,967
AHMEDABAD,SANAND,PIPAN,PIPAN,22,476
AHMEDABAD,SANAND,RAMPURA,RAMPURA,32,259
AHMEDABAD,SANAND,RETHAL,RETHAL,206,1436
AHMEDABAD,SANAND,RUPAVATI,RUPAVATI,20,281
AHMEDABAD,SANAND,SANATHAL,SANATHAL,19,1222
AHMEDABAD,SANAND,SARI,SARI,23,610
AHMEDABAD,SANAND,SHELA,SHELA,16,669
AHMEDABAD,SANAND,SHIYAWADA,SHIYAWADA,49,468
AHMEDABAD,SANAND,SOYLA,SOYLA,40,484
AHMEDABAD,SANAND,TAJPUR,TAJPUR,1,1
AHMEDABAD,SANAND,UPARDAL,UPARDAL,52,732
AHMEDABAD,SANAND,VANALIYA,VANALIYA,68,279
AHMEDABAD,SANAND,VASNA CHACHARAVADI,VASNACHACHARAVADI,23,1033
AHMEDABAD,SANAND,VASNA IYAVA,VASNAIYAVA,17,433
AHMEDABAD,SANAND,VASODARA,VASODARA,18,384
AHMEDABAD,SANAND,VICHIYA,VICHIYA,27,977
AHMEDABAD,SANAND,VIROCHANNAGAR,VIROCHANNAGAR,127,4846
AHMEDABAD,SANAND,ZAMP,ZAMP,30,596
AHMEDABAD,SANAND,ZOLAPUR,ZOLAPUR,63,1324
AHMEDABAD,VIRAMGAM,ASALGAM,ASALGAM,47,884
AHMEDABAD,VIRAMGAM,BHADANA,BHADANA,79,592
AHMEDABAD,VIRAMGAM,BHAVDA,BHAVDA,8,204
AHMEDABAD,VIRAMGAM,BHOJVA,BHOJVA,40,2287
AHMEDABAD,VIRAMGAM,CHANOTHIYA,CHANOTHIYA,5,216
AHMEDABAD,VIRAMGAM,CHUNINAPURA,CHUNINAPURA,5,87
AHMEDABAD,VIRAMGAM,DASLANA,DASLANA,21,659
AHMEDABAD,VIRAMGAM,DEDIASAN,DEDIASAN,25,285
AHMEDABAD,VIRAMGAM,DEVPURA,DEVPURA,2,186
AHMEDABAD,VIRAMGAM,DHAKDI,DHAKDI,22,253
AHMEDABAD,VIRAMGAM,DHUMAN,DHUMAN,10,540
AHMEDABAD,VIRAMGAM,GHODA,GHODA,31,893
AHMEDABAD,VIRAMGAM,GORAIYYA,GORAIYYA,28,1993
AHMEDABAD,VIRAMGAM,HANSALPUR-(A),HANSALPURA,3,2507
AHMEDABAD,VIRAMGAM,JAKHVADA,JAKHVADA,79,464
AHMEDABAD,VIRAMGAM,JAKSHI,JAKSHI,10,200
AHMEDABAD,VIRAMGAM,JALAMPURA,JALAMPURA,4,380
AHMEDABAD,VIRAMGAM,JETAPUR,JETAPUR,16,1100
AHMEDABAD,VIRAMGAM,JUNAPADHAR,JUNAPADHAR,20,225
AHMEDABAD,VIRAMGAM,KADHIPUR,KADHIPUR,15,118
AHMEDABAD,VIRAMGAM,KALIYANA,KALIYANA,46,388
AHMEDABAD,VIRAMGAM,KAMIJLA,KAMIJLA,4,772
AHMEDABAD,VIRAMGAM,KANKRAVADI,KANKRAVADI,20,271
AHMEDABAD,VIRAMGAM,KANPURA (DAS),KANPURADAS,3,67
AHMEDABAD,VIRAMGAM,KARANGADH,KARANGADH,12,179
AHMEDABAD,VIRAMGAM,KARIYALA,KARIYALA,1,260
AHMEDABAD,VIRAMGAM,KARKATHAL,KARKATHAL,34,938
AHMEDABAD,VIRAMGAM,KAYALA,KAYALA,36,296
AHMEDABAD,VIRAMGAM,KHEGARIYA,KHEGARIYA,21,298
AHMEDABAD,VIRAMGAM,KOKTA,KOKTA,19,502
AHMEDABAD,VIRAMGAM,KUDAD,KUDAD,25,628
AHMEDABAD,VIRAMGAM,KUMARKHAN,KUMARKHAN,19,619
AHMEDABAD,VIRAMGAM,LIMBAD,LIMBAD,6,218
AHMEDABAD,VIRAMGAM,LIYA,LIYA,36,475
AHMEDABAD,VIRAMGAM,MELAJ,MELAJ,13,686
AHMEDABAD,VIRAMGAM,MEMADPURA,MEMADPURA,31,169
AHMEDABAD,VIRAMGAM,MOTI-KISHOL,MOTIKISHOL,21,488
AHMEDABAD,VIRAMGAM,MOTTIKUMAD,MOTTIKUMAD,39,289
AHMEDABAD,VIRAMGAM,NADHIYANA,NADHIYANA,3,969
AHMEDABAD,VIRAMGAM,NANI KUMAND,NANIKUMAND,30,284
AHMEDABAD,VIRAMGAM,NANI-KISHOL,NANIKISHOL,20,133
AHMEDABAD,VIRAMGAM,NILKI,NILKI,15,157
AHMEDABAD,VIRAMGAM,OGAN,OGAN,6,1551
AHMEDABAD,VIRAMGAM,RAHEMALPUR,RAHEMALPUR,17,245
AHMEDABAD,VIRAMGAM,RANGPUR,RANGPUR,16,202
AHMEDABAD,VIRAMGAM,RUPAVATI,RUPAVATI,7,168
AHMEDABAD,VIRAMGAM,SABALPURA,SABALPURA,2,49
AHMEDABAD,VIRAMGAM,SANCHANA,SANCHANA,7,710
AHMEDABAD,VIRAMGAM,SARAWADI,SARAWADI,8,337
AHMEDABAD,VIRAMGAM,SHAHPUR,SHAHPUR,5,880
AHMEDABAD,VIRAMGAM,SHIVPURA,SHIVPURA,13,238
AHMEDABAD,VIRAMGAM,SHIYAL,SHIYAL,14,183
AHMEDABAD,VIRAMGAM,SONKLI,SONKLI,6,146
AHMEDABAD,VIRAMGAM,THORIMUBARAK,THORIMUBARAK,5,586
AHMEDABAD,VIRAMGAM,THORITHAMBHA,THORITHAMBHA,46,143
AHMEDABAD,VIRAMGAM,THORIVADAVAS,THORIVADAVAS,2,312
AHMEDABAD,VIRAMGAM,THULATA,THULATA,20,993
AHMEDABAD,VIRAMGAM,UKHLOAD,UKHLOAD,90,976
AHMEDABAD,VIRAMGAM,VADGAS,VADGAS,67,655
AHMEDABAD,VIRAMGAM,VALANA,VALANA,20,413
AHMEDABAD,VIRAMGAM,VANI,VANI,38,220
AHMEDABAD,VIRAMGAM,VANSVA,VANSVA,11,727
AHMEDABAD,VIRAMGAM,VANTHAL,VANTHAL,8,457
AHMEDABAD,VIRAMGAM,VASAN,VASAN,19,343
AHMEDABAD,VIRAMGAM,VASVELIA,VASVELIA,39,496
AHMEDABAD,VIRAMGAM,VEKARIYA,VEKARIYA,58,996
AHMEDABAD,VIRAMGAM,ZEZRA,ZEZRA,14,1678
AMRELI,AMRELI,AMARPUR(VARUDI),AMARPURVARUDI,46,47
AMRELI,AMRELI,ANKADIYA MOTA,ANKADIYAMOTA,141,241
AMRELI,AMRELI,ANKADIYA NANA,ANKADIYANANA,118,105
AMRELI,AMRELI,BABAPUR,BABAPUR,97,138
AMRELI,AMRELI,BAXIPUR,BAXIPUR,23,21
AMRELI,AMRELI,BHANDARIYA MOTA,BHANDARIYAMOTA,46,71
AMRELI,AMRELI,BHANDARIYA NANA,BHANDARIYANANA,61,92
AMRELI,AMRELI,CHADIYA,CHADIYA,21,39
AMRELI,AMRELI,CHAKKARGADH,CHAKKARGADH,39,81
AMRELI,AMRELI,CHAMPATHAL,CHAMPATHAL,49,48
AMRELI,AMRELI,CHANDGADH,CHANDGADH,47,112
AMRELI,AMRELI,CHITAL,CHITAL,110,103
AMRELI,AMRELI,DAHIDA,DAHIDA,62,89
AMRELI,AMRELI,DEVALIYA,DEVALIYA,53,41
AMRELI,AMRELI,DEVRAJIYA,DEVRAJIYA,46,61
AMRELI,AMRELI,DHOLARVA,DHOLARVA,58,53
AMRELI,AMRELI,FATTERPUR,FATTERPUR,43,3
AMRELI,AMRELI,GAVADKA,GAVADKA,54,63
AMRELI,AMRELI,GIRIYA,GIRIYA,39,23
AMRELI,AMRELI,GOKHARVALA MOTA,GOKHARVALAMOTA,66,51
AMRELI,AMRELI,GOKHARVALA NANA,GOKHARVALANANA,13,38
AMRELI,AMRELI,HARIPURA,HARIPURA,43,4
AMRELI,AMRELI,ISHVARIYA,ISHVARIYA,24,9
AMRELI,AMRELI,JALIYA,JALIYA,99,89
AMRELI,AMRELI,JASVANTGADH,JASVANTGADH,81,75
AMRELI,AMRELI,KAMIGADH,KAMIGADH,44,170
AMRELI,AMRELI,KATHMA,KATHMA,38,18
AMRELI,AMRELI,KERALA,KERALA,45,22
AMRELI,AMRELI,KERIYANAGAS,KERIYANAGAS,76,164
AMRELI,AMRELI,KHED KHAMBHALIYA,KHEDKHAMBHALIYA,2,7
AMRELI,AMRELI,KHIJADIYA KHARI,KHIJADIYAKHARI,31,24
AMRELI,AMRELI,KHIJADIYA RADADIYA,KHIJADIYARADADIYA,52,49
AMRELI,AMRELI,KKERIYACHAND,KKERIYACHAND,54,42
AMRELI,AMRELI,LALAVADAR,LALAVADAR,74,49
AMRELI,AMRELI,LAPALIYA,LAPALIYA,52,29
AMRELI,AMRELI,MACHIYALA MOTA,MACHIYALAMOTA,42,106
AMRELI,AMRELI,MACHIYALA NANA,MACHIYALANANA,37,2068
AMRELI,AMRELI,MALILA,MALILA,52,6
AMRELI,AMRELI,MALVAN,MALVAN,38,27
AMRELI,AMRELI,MANDAVDA MOTA,MANDAVDAMOTA,67,1199
AMRELI,AMRELI,MANDAVLA NANA,MANDAVLANANA,12,8
AMRELI,AMRELI,MANGVAPAL,MANGVAPAL,58,162
AMRELI,AMRELI,MEDI,MEDI,35,27
AMRELI,AMRELI,MONPUR,MONPUR,75,90
AMRELI,AMRELI,NAVAKHIJADIYA,NAVAKHIJADIYA,36,59
AMRELI,AMRELI,PANIYA,PANIYA,69,64
AMRELI,AMRELI,PIPLLAG,PIPLLAG,58,28
AMRELI,AMRELI,PITHAVAJAL,PITHAVAJAL,44,103
AMRELI,AMRELI,RAJASTHALI,RAJASTHALI,41,13
AMRELI,AMRELI,RANDHIYA,RANDHIYA,47,48
AMRELI,AMRELI,RANGPUR,RANGPUR,52,5
AMRELI,AMRELI,RIKADIYA,RIKADIYA,41,39
AMRELI,AMRELI,SAJIYAVADAR,SAJIYAVADAR,104,132
AMRELI,AMRELI,SANGADERI,SANGADERI,22,6
AMRELI,AMRELI,SANOSRA,SANOSRA,49,50
AMRELI,AMRELI,SARAMBHDA,SARAMBHDA,74,113
AMRELI,AMRELI,SHAMBHUPURA,SHAMBHUPURA,17,13
AMRELI,AMRELI,SHEDUBHAR,SHEDUBHAR,151,126
AMRELI,AMRELI,SONARIYA,SONARIYA,23,49
AMRELI,AMRELI,SURAGPUR,SURAGPUR,19,11
AMRELI,AMRELI,TARAKTALAV,TARAKTALAV,52,5
AMRELI,AMRELI,TARAVDA,TARAVDA,57,136
AMRELI,AMRELI,THORDI,THORDI,28,93
AMRELI,AMRELI,TIMBA,TIMBA,18,6
AMRELI,AMRELI,TIMBLA,TIMBLA,46,9
AMRELI,AMRELI,VADERA,VADERA,48,57
AMRELI,AMRELI,VANKIYA,VANKIYA,169,127
AMRELI,AMRELI,VARASDA,VARASDA,78,79
AMRELI,AMRELI,VENIVADAR,VENIVADAR,36,20
AMRELI,AMRELI,VITHALPUR,VITHALPUR,29,89
AMRELI,BABRA,AMARVALPAR,AMARVALPAR,9,0
AMRELI,BABRA,BALEL PIPARIYA,BALELPIPARIYA,28,46
AMRELI,BABRA,BARVALA,BARVALA,27,104
AMRELI,BABRA,BHILA,BHILA,25,23
AMRELI,BABRA,BHILDI,BHILDI,30,21
AMRELI,BABRA,CHAMARDI,CHAMARDI,49,35
AMRELI,BABRA,CHARKHA,CHARKHA,77,60
AMRELI,BABRA,DARED,DARED,43,159
AMRELI,BABRA,DEVALIYA MOTA,DEVALIYAMOTA,56,3974
AMRELI,BABRA,DHARAI,DHARAI,6,37
AMRELI,BABRA,FULJHAR,FULJHAR,18,15
AMRELI,BABRA,GALKOTDI,GALKOTDI,71,89
AMRELI,BABRA,GAMAPIPALIYA,GAMAPIPALIYA,51,72
AMRELI,BABRA,GARNI,GARNI,19,39
AMRELI,BABRA,GHUGHRALA,GHUGHRALA,47,55
AMRELI,BABRA,HATHIGADH,HATHIGADH,13,7
AMRELI,BABRA,INGORALA,INGORALA,32,28
AMRELI,BABRA,ISAPAR,ISAPAR,15,29
AMRELI,BABRA,ISHVARIYA,ISHVARIYA,20,18
AMRELI,BABRA,JIVAPAR,JIVAPAR,16,20
AMRELI,BABRA,KALORANA,KALORANA,5,26
AMRELI,BABRA,KARIYANA,KARIYANA,63,57
AMRELI,BABRA,KARNUKI,KARNUKI,26,12
AMRELI,BABRA,KHAKHARIYA,KHAKHARIYA,60,51
AMRELI,BABRA,KHAMBHALA,KHAMBHALA,41,92
AMRELI,BABRA,KHANPAR,KHANPAR,2,36
AMRELI,BABRA,KHIJIDIYA KOTDA,KHIJIDIYAKOTDA,29,17
AMRELI,BABRA,KIDI,KIDI,23,15
AMRELI,BABRA,KOTDA PITHA,KOTDAPITHA,55,980
AMRELI,BABRA,KUNDAL NANI,KUNDALNANI,69,265
AMRELI,BABRA,KUNVARGADH,KUNVARGADH,13,12
AMRELI,BABRA,LALKA,LALKA,46,40
AMRELI,BABRA,LOMKOTDA,LOMKOTDA,9,57
AMRELI,BABRA,LUNKI,LUNKI,80,1729
AMRELI,BABRA,MIYA KHIJADIYA,MIYAKHIJADIYA,24,20
AMRELI,BABRA,NADALA,NADALA,32,47
AMRELI,BABRA,NAVANIYA,NAVANIYA,16,29
AMRELI,BABRA,NILAVALA,NILAVALA,38,90
AMRELI,BABRA,NONGHANVADAR,NONGHANVADAR,19,12
AMRELI,BABRA,PANSADA,PANSADA,30,52
AMRELI,BABRA,PIR KHIJADIYA,PIRKHIJADIYA,5,24
AMRELI,BABRA,RANPAR,RANPAR,44,20
AMRELI,BABRA,RAYPAR,RAYPAR,3,20
AMRELI,BABRA,SAMADHIYALA,SAMADHIYALA,9,77
AMRELI,BABRA,SIRVANIYA,SIRVANIYA,9,25
AMRELI,BABRA,SUKAVALA,SUKAVALA,2,28
AMRELI,BABRA,SUKHPAR,SUKHPAR,14,63
AMRELI,BABRA,TAIVADAR,TAIVADAR,3,0
AMRELI,BABRA,THORKHAN,THORKHAN,50,42
AMRELI,BABRA,TRAMBODA,TRAMBODA,74,1244
AMRELI,BABRA,UNTVAD,UNTVAD,85,115
AMRELI,BABRA,VALARDI,VALARDI,55,22
AMRELI,BABRA,VANDALIYA,VANDALIYA,34,159
AMRELI,BABRA,VANKIYA,VANKIYA,67,30
AMRELI,BABRA,VAVDA,VAVDA,29,39
AMRELI,BABRA,VAVDI,VAVDI,37,35
AMRELI,BAGASARA,ADPUR,ADPUR,4,0
AMRELI,BAGASARA,BALAPUR,BALAPUR,5,2
AMRELI,BAGASARA,CHARAN PIPALI,CHARANPIPALI,2,0
AMRELI,BAGASARA,DERI PIPALIYA,DERIPIPALIYA,24,75
AMRELI,BAGASARA,GHANTIYAN,GHANTIYAN,10,8
AMRELI,BAGASARA,HADALA,HADALA,23,4
AMRELI,BAGASARA,HALARIYA,HALARIYA,17,42
AMRELI,BAGASARA,HALIYAD JUNI,HALIYADJUNI,4,129
AMRELI,BAGASARA,HALIYAD NAVI,HALIYADNAVI,19,74
AMRELI,BAGASARA,HAMAPUR,HAMAPUR,26,60
AMRELI,BAGASARA,HULARIYA,HULARIYA,8,16
AMRELI,BAGASARA,JAMKA,JAMKA,13,51
AMRELI,BAGASARA,JETHIAVADAR,JETHIAVADAR,32,6
AMRELI,BAGASARA,KADAYA,KADAYA,7,9
AMRELI,BAGASARA,KAGDADI,KAGDADI,27,45
AMRELI,BAGASARA,KHARI,KHARI,20,0
AMRELI,BAGASARA,KHIJADIYA KHAN,KHIJADIYAKHAN,7,14
AMRELI,BAGASARA,MANEKVADA,MANEKVADA,14,41
AMRELI,BAGASARA,MAVJINJVA,MAVJINJVA,73,2
AMRELI,BAGASARA,MUNJISAR NANA,MUNJISARNANA,28,2
AMRELI,BAGASARA,MUNJIYASAR MOTA,MUNJIYASARMOTA,53,985
AMRELI,BAGASARA,NAVA PIPALIYA,NAVAPIPALIYA,3,12
AMRELI,BAGASARA,PITHADIYA,PITHADIYA,6,43
AMRELI,BAGASARA,RAFALA,RAFALA,12,2
AMRELI,BAGASARA,SAMADHIYALA,SAMADHIYALA,27,2
AMRELI,BAGASARA,SANALIYA,SANALIYA,5,13
AMRELI,BAGASARA,SHILANA,SHILANA,36,8
AMRELI,BAGASARA,VAGHANIYA JUNA,VAGHANIYAJUNA,88,10
AMRELI,BAGASARA,VAGHANIYA NAVA,VAGHANIYANAVA,32,7
AMRELI,BAGASARA,ZANZARIYA JUNA,ZANZARIYAJUNA,14,74
AMRELI,BAGASARA,ZANZARIYA NAVA,ZANZARIYANAVA,7,23
AMRELI,DHARI,AMARATPUR,AMARATPUR,18,34
AMRELI,DHARI,AMBARDI,AMBARDI,29,223
AMRELI,DHARI,BHADER,BHADER,102,84
AMRELI,DHARI,BHARAD,BHARAD,7,26
AMRELI,DHARI,BHAYAVADAR,BHAYAVADAR,22,24
AMRELI,DHARI,BORDI,BORDI,54,97
AMRELI,DHARI,CHANCHAI,CHANCHAI,16,8
AMRELI,DHARI,CHHATRADIYA,CHHATRADIYA,66,59
AMRELI,DHARI,DABHALI,DABHALI,14,20
AMRELI,DHARI,DAHIDA,DAHIDA,11,26
AMRELI,DHARI,DALKHANIYA,DALKHANIYA,37,66
AMRELI,DHARI,DANGAVADAR,DANGAVADAR,25,14
AMRELI,DHARI,DEVLA,DEVLA,29,63
AMRELI,DHARI,DHARGANI,DHARGANI,66,66
AMRELI,DHARI,DHARI,DHARI,265,353
AMRELI,DHARI,DHOLARVA,DHOLARVA,6,8
AMRELI,DHARI,DITLA,DITLA,39,37
AMRELI,DHARI,DUDHALA,DUDHALA,125,50
AMRELI,DHARI,FACHARIA,FACHARIA,18,19
AMRELI,DHARI,FATEGADH,FATEGADH,36,19
AMRELI,DHARI,GADHIYA,GADHIYA,44,206
AMRELI,DHARI,GADHIYA CHAVAND,GADHIYACHAVAND,47,5
AMRELI,DHARI,GARAMALI MOTI,GARAMALIMOTI,37,47
AMRELI,DHARI,GARAMALI NANI,GARAMALINANI,13,0
AMRELI,DHARI,GARAMLI,GARAMLI,5,28
AMRELI,DHARI,GIGASAN,GIGASAN,51,114
AMRELI,DHARI,GOPALGRAM,GOPALGRAM,144,31
AMRELI,DHARI,GOVINDPUR,GOVINDPUR,49,179
AMRELI,DHARI,HIRAVA,HIRAVA,71,88
AMRELI,DHARI,HUDLI,HUDLI,22,28
AMRELI,DHARI,INGORALA(DUNGRI),INGORALADUNGRI,27,55
AMRELI,DHARI,JALJIVADI,JALJIVADI,24,9
AMRELI,DHARI,JIRA,JIRA,134,109
AMRELI,DHARI,JUNA CHARKHA,JUNACHARKHA,29,12
AMRELI,DHARI,KAMI,KAMI,35,43
AMRELI,DHARI,KARMDADI,KARMDADI,29,20
AMRELI,DHARI,KATHIRVADAR,KATHIRVADAR,3,6
AMRELI,DHARI,KATHROTA,KATHROTA,17,45
AMRELI,DHARI,KENAR,KENAR,26,13
AMRELI,DHARI,KERALA,KERALA,46,28
AMRELI,DHARI,KHAMBHALIYA,KHAMBHALIYA,27,31
AMRELI,DHARI,KHICHA,KHICHA,157,71
AMRELI,DHARI,KHISRI,KHISRI,65,22
AMRELI,DHARI,KOTDA,KOTDA,10,13
AMRELI,DHARI,KOTHA PIPARIYA,KOTHAPIPARIYA,41,68
AMRELI,DHARI,KRANGSA,KRANGSA,3,4
AMRELI,DHARI,KUBDA,KUBDA,74,65
AMRELI,DHARI,LAKHAPADAR,LAKHAPADAR,24,55
AMRELI,DHARI,MADHUPUR,MADHUPUR,26,12
AMRELI,DHARI,MANAVAV,MANAVAV,14,4
AMRELI,DHARI,MASHIKA,MASHIKA,76,1676
AMRELI,DHARI,MATAN MALA,MATANMALA,7,5
AMRELI,DHARI,MITHAPUR NAKKI,MITHAPURNAKKI,9,15
AMRELI,DHARI,MITHAPUR(DUNGRI),MITHAPURDUNGRI,94,12
AMRELI,DHARI,MONVEL,MONVEL,70,92
AMRELI,DHARI,MORZAR,MORZAR,26,36
AMRELI,DHARI,NAGADHRA,NAGADHRA,37,19
AMRELI,DHARI,NAVA CHARKHA,NAVACHARKHA,19,33
AMRELI,DHARI,PADARGADH,PADARGADH,7,7
AMRELI,DHARI,PANIYA DUNGRI,PANIYADUNGRI,8,0
AMRELI,DHARI,PANIYA(DEVASTHAN),PANIYADEVASTHAN,18,40
AMRELI,DHARI,PARBADI,PARBADI,33,18
AMRELI,DHARI,PATLA,PATLA,50,1
AMRELI,DHARI,RAJSTHALI,RAJSTHALI,16,21
AMRELI,DHARI,RAMPUR,RAMPUR,11,8
AMRELI,DHARI,RAVNA,RAVNA,6,13
AMRELI,DHARI,SAMADHIYALA NANA,SAMADHIYALANANA,46,22
AMRELI,DHARI,SARASIYA,SARASIYA,252,1446
AMRELI,DHARI,SHEMARDI,SHEMARDI,19,2
AMRELI,DHARI,SHIVAD,SHIVAD,2,18
AMRELI,DHARI,SUKHPUR,SUKHPUR,7,37
AMRELI,DHARI,TARSINGADA,TARSINGADA,17,2
AMRELI,DHARI,TRAMBAKPUR,TRAMBAKPUR,96,30
AMRELI,DHARI,VAGHVADI,VAGHVADI,57,29
AMRELI,DHARI,VAVDI,VAVDI,35,30
AMRELI,DHARI,VIRPUR,VIRPUR,107,1053
AMRELI,DHARI,ZAR,ZAR,81,185
AMRELI,JAFRABAD,BABARKOT,BABARKOT,67,8
AMRELI,JAFRABAD,BALANA,BALANA,23,19
AMRELI,JAFRABAD,BALANIVAV,BALANIVAV,2,10
AMRELI,JAFRABAD,BHADA,BHADA,27,43
AMRELI,JAFRABAD,BHANKODAR,BHANKODAR,46,45
AMRELI,JAFRABAD,BHATVADAR,BHATVADAR,14,3
AMRELI,JAFRABAD,CHHELANA,CHHELANA,41,13
AMRELI,JAFRABAD,CHITRASAR,CHITRASAR,4,0
AMRELI,JAFRABAD,DHARABANDAR,DHARABANDAR,21,0
AMRELI,JAFRABAD,DHOLADRI,DHOLADRI,10,18
AMRELI,JAFRABAD,DUDHALA,DUDHALA,73,12
AMRELI,JAFRABAD,EBHALVAD,EBHALVAD,27,11
AMRELI,JAFRABAD,FACHARIYA,FACHARIYA,19,24
AMRELI,JAFRABAD,GHENSPUR,GHENSPUR,3,8
AMRELI,JAFRABAD,HEMAL,HEMAL,21,25
AMRELI,JAFRABAD,JIKADRI JUNI,JIKADRIJUNI,9,6
AMRELI,JAFRABAD,JIKADRI NAVI,JIKADRINAVI,7,10
AMRELI,JAFRABAD,KADIYALI,KADIYALI,6,140
AMRELI,JAFRABAD,KAGVADAR,KAGVADAR,44,4
AMRELI,JAFRABAD,KANTHARIYA KHALSA,KANTHARIYAKHALSA,18,35
AMRELI,JAFRABAD,KANTHARIYA KOLI,KANTHARIYAKOLI,15,10
AMRELI,JAFRABAD,KERALA,KERALA,25,10
AMRELI,JAFRABAD,LOR,LOR,7,4
AMRELI,JAFRABAD,LOTHPUR,LOTHPUR,148,12
AMRELI,JAFRABAD,LUNSAPUR,LUNSAPUR,124,21
AMRELI,JAFRABAD,MITHAPUR,MITHAPUR,87,24
AMRELI,JAFRABAD,MITIYALA,MITIYALA,32,21
AMRELI,JAFRABAD,MOTA MANSA,MOTAMANSA,45,42
AMRELI,JAFRABAD,NAGESHRI,NAGESHRI,169,81
AMRELI,JAFRABAD,PATI MANSA (NANA),PATIMANSANANA,46,22
AMRELI,JAFRABAD,PICHHADI,PICHHADI,4,11
AMRELI,JAFRABAD,ROHISA,ROHISA,147,62
AMRELI,JAFRABAD,SAKARIYA MOTA,SAKARIYAMOTA,17,8
AMRELI,JAFRABAD,SAKARIYA NANA,SAKARIYANANA,18,3
AMRELI,JAFRABAD,SAROVARDA,SAROVARDA,5,9
AMRELI,JAFRABAD,SHIYALBET,SHIYALBET,3,12
AMRELI,JAFRABAD,SOKHDA,SOKHDA,19,11
AMRELI,JAFRABAD,TIMBI,TIMBI,104,32
AMRELI,JAFRABAD,VADHERA,VADHERA,77,1698
AMRELI,JAFRABAD,VADLI,VADLI,63,37
AMRELI,JAFRABAD,VANDH,VANDH,55,9
AMRELI,JAFRABAD,VARAHSVARUP,VARAHSVARUP,21,13
AMRELI,KHAMBHA,AMBALIYALA,AMBALIYALA,11,2
AMRELI,KHAMBHA,ANIDA,ANIDA,66,50
AMRELI,KHAMBHA,BABARPUR,BABARPUR,11,8
AMRELI,KHAMBHA,BARMAN MOTA,BARMANMOTA,38,20
AMRELI,KHAMBHA,BARMAN NANA,BARMANNANA,34,15
AMRELI,KHAMBHA,BHAD,BHAD,100,74
AMRELI,KHAMBHA,BHANIYA,BHANIYA,24,5
AMRELI,KHAMBHA,BHAVARDI,BHAVARDI,58,42
AMRELI,KHAMBHA,BHUNDANI,BHUNDANI,76,14
AMRELI,KHAMBHA,BORALA,BORALA,52,12
AMRELI,KHAMBHA,CHAKRAVA,CHAKRAVA,65,17
AMRELI,KHAMBHA,DADHIYALI,DADHIYALI,39,60
AMRELI,KHAMBHA,DADLI,DADLI,31,2
AMRELI,KHAMBHA,DEDAN,DEDAN,132,40
AMRELI,KHAMBHA,DHARI NANI,DHARINANI,13,14
AMRELI,KHAMBHA,DHAVADIYA,DHAVADIYA,5,8
AMRELI,KHAMBHA,DHUNDHAVANA,DHUNDHAVANA,34,2
AMRELI,KHAMBHA,GIDARDI,GIDARDI,11,17
AMRELI,KHAMBHA,GORANA,GORANA,28,7
AMRELI,KHAMBHA,HANUMANPUR,HANUMANPUR,46,36
AMRELI,KHAMBHA,INGORALA,INGORALA,83,984
AMRELI,KHAMBHA,JAMKA,JAMKA,61,25
AMRELI,KHAMBHA,JIKIYALI,JIKIYALI,93,35
AMRELI,KHAMBHA,JIVAPAR,JIVAPAR,4,13
AMRELI,KHAMBHA,JUNA MALAKNES,JUNAMALAKNES,25,20
AMRELI,KHAMBHA,KANTALA,KANTALA,28,5
AMRELI,KHAMBHA,KATAR,KATAR,2,6
AMRELI,KHAMBHA,KHADADHAR,KHADADHAR,73,51
AMRELI,KHAMBHA,KHAMBHA,KHAMBHA,184,113
AMRELI,KHAMBHA,KODIYA,KODIYA,32,10
AMRELI,KHAMBHA,KOTDA,KOTDA,19,247
AMRELI,KHAMBHA,LASA,LASA,48,37
AMRELI,KHAMBHA,MUNJIYASAR,MUNJIYASAR,8,7
AMRELI,KHAMBHA,NANUDI,NANUDI,6,9
AMRELI,KHAMBHA,NAVA MALAKNES,NAVAMALAKNES,22,38
AMRELI,KHAMBHA,NESDI NO-2,NESDINO2,9,14
AMRELI,KHAMBHA,NINGALA NO-2,NINGALANO2,40,34
AMRELI,KHAMBHA,PACHAPACHIYA,PACHAPACHIYA,38,0
AMRELI,KHAMBHA,PATI,PATI,2,20
AMRELI,KHAMBHA,PIPALAVA,PIPALAVA,14,41
AMRELI,KHAMBHA,PIPARIYA,PIPARIYA,11,0
AMRELI,KHAMBHA,RABARIKA,RABARIKA,23,0
AMRELI,KHAMBHA,RAYDI,RAYDI,18,55
AMRELI,KHAMBHA,RUGNATHPUR,RUGNATHPUR,78,81
AMRELI,KHAMBHA,SALVA,SALVA,26,0
AMRELI,KHAMBHA,SAMADHIYALA MOTA,SAMADHIYALAMOTA,132,116
AMRELI,KHAMBHA,SAMADHIYALA NO-2,SAMADHIYALANO2,4,33
